2.12,0.8,-1.82,156.63,-134.96,231.54,9.13,-1.99,3.03,199.55,0.6,51.4
-1.55,3.11,-0.71,118.6,-160.24,250.13,9.6,-1.88,3.37,190.62,-9.16,53.85
-5.18,3.46,1.79,78.34,-206.57,250.13,9.48,-1.43,3.2,176.75,-13.79,51.75
-10.68,2.8,5.52,62.55,-225.7,222.85,8.69,-1.22,2.94,158.09,-15.98,47.62
-16.28,5.83,9.42,-0.56,-250.14,180.76,7.38,-1.81,3.04,131.83,-8.32,39.22
-17.91,8.45,10.87,-141.65,-250.14,38.09,7.71,-2.66,2.28,105.95,6.6,28.6
-17.33,9.8,9.71,-250.14,-224.55,-241.4,9.78,-3.45,1.36,90.63,7.46,24.21
-10.54,12.65,5.01,-250.14,-209.62,-250.14,10.5,-3.05,2.17,77.79,9.7,19.68
-3.44,19.26,0.39,-250.14,-198.79,-250.14,10.37,-1.73,2.15,64.86,13.75,18.88
9.07,19.62,-7.96,-250.14,-239.24,-250.14,9.7,-0.47,1.91,55.98,16.0,15.99
19.62,19.62,-19.62,-250.14,-166.04,-250.14,9.53,0.34,2.55,55.13,16.5,7.65
19.62,19.62,-19.62,-250.14,-65.78,-250.14,9.68,1.03,3.66,71.04,11.58,-2.08
19.62,8.73,-19.62,-250.14,-12.97,37.73,9.6,0.91,2.96,79.23,1.4,-6.72
19.62,-5.97,-19.62,34.11,58.93,-17.7,8.36,-0.95,1.93,62.84,-8.31,-0.6
19.62,-4.09,-19.62,250.13,59.85,-34.61,7.38,-2.35,1.34,46.32,-15.66,9.76
19.62,2.83,-16.81,250.13,153.08,85.26,7.46,-2.55,2.03,40.37,-19.05,22.14
19.62,0.79,-11.68,224.71,232.15,182.37,8.83,-1.26,1.72,35.99,-11.7,26.7
19.13,-0.98,-8.31,161.79,181.68,245.04,9.76,0.39,1.83,26.47,-2.05,23.53
14.43,-0.45,-6.47,151.93,94.85,250.13,10.44,0.86,1.48,22.66,1.21,17.42
10.53,-0.98,-4.54,143.5,16.67,250.13,9.92,1.08,1.77,25.67,0.44,7.28
7.62,-0.72,-3.46,131.88,-23.68,250.13,9.35,0.75,1.66,30.66,1.74,1.44
6.13,-0.92,-2.41,116.64,-20.05,250.13,8.89,0.27,1.59,33.16,2.38,-0.99
4.35,-1.24,-1.6,133.04,19.16,250.13,8.86,-0.39,1.64,37.18,4.1,-0.27
2.38,-0.31,-1.14,151.52,54.45,250.13,9.61,-1.09,1.54,34.88,6.24,3.05
0.57,0.65,-0.36,162.28,73.78,237.25,10.58,-1.84,1.85,26.69,6.81,6.82
-1.12,1.28,0.87,142.27,91.82,233.52,10.87,-2.13,1.65,19.53,3.07,8.02
-3.94,0.67,2.35,120.38,97.66,232.27,10.61,-2.09,1.33,9.63,-2.16,7.93
-7.74,-0.48,5.11,136.54,66.27,226.99,9.78,-2.11,1.3,-3.24,-6.1,5.74
-13.19,0.39,10.57,138.76,57.19,207.86,9.1,-2.49,0.92,-17.88,-8.78,2.24
-18.87,3.54,17.43,63.93,55.16,120.0,8.68,-3.01,0.41,-34.41,-9.88,-3.12
-19.62,8.12,18.45,-82.53,-28.02,-8.23,8.92,-3.28,0.19,-54.21,-7.8,-8.59
-19.62,10.55,16.02,-179.98,-111.95,-250.14,9.31,-3.04,0.07,-66.93,-5.85,-13.45
-18.07,15.49,11.32,-222.27,-160.06,-250.14,9.85,-2.27,1.08,-80.18,-8.32,-18.53
-8.88,19.62,5.45,-237.31,-180.69,-250.14,9.95,-1.7,0.99,-90.5,-15.79,-21.92
-5.8,19.62,-2.49,-250.14,-250.14,-250.14,10.0,-1.11,1.76,-101.4,-18.84,-25.21
3.73,19.62,-15.14,-250.14,-250.14,-250.14,9.61,-0.6,2.62,-101.47,-15.25,-24.96
19.62,19.62,-15.51,-250.14,-72.76,-250.14,9.58,-0.12,3.01,-92.71,-11.29,-28.5
19.62,19.18,-18.75,-250.14,250.13,-233.44,9.94,0.57,2.58,-81.85,-11.13,-36.03
19.62,11.39,-13.07,2.83,250.13,-205.19,10.02,1.02,2.36,-78.88,-14.86,-42.05
18.27,13.86,-7.79,121.0,154.29,-192.6,8.74,0.52,2.28,-76.63,-21.4,-35.14
15.12,12.79,-4.89,96.45,30.66,-160.34,7.85,-0.3,1.93,-87.85,-26.0,-19.94
13.11,11.77,-4.05,7.15,-72.12,-135.19,8.21,-0.86,2.04,-95.58,-21.0,-8.34
13.21,10.39,-4.73,-97.96,-196.66,-84.66,9.32,-0.86,1.29,-98.34,-13.16,-0.82
17.16,9.09,-6.38,-200.63,-235.27,-45.41,9.93,-0.76,1.06,-113.96,-4.02,-3.31
18.11,10.14,-9.92,-250.14,-187.76,-7.78,9.81,-0.24,1.35,-133.77,1.0,-7.66
16.78,10.42,-13.28,-250.14,-134.32,26.71,9.41,-0.02,1.48,-137.37,4.38,-10.11
14.65,6.61,-15.7,-250.14,-166.31,26.15,8.97,0.15,1.46,-133.15,8.24,-11.73
14.46,5.49,-16.71,-250.14,-240.52,20.6,9.04,0.15,1.74,-135.17,8.26,-16.48
13.4,5.15,-16.12,-206.47,-250.14,33.15,9.07,0.14,1.49,-137.98,9.75,-20.28
11.8,3.48,-15.74,-163.43,-250.14,47.75,8.88,-0.54,1.95,-137.45,12.74,-20.24
10.69,2.79,-14.96,-117.69,-250.14,50.18,9.06,-0.75,1.69,-146.54,14.9,-23.05
10.39,2.37,-13.22,-104.53,-235.16,55.31,9.47,-0.94,2.11,-155.89,17.07,-28.03
10.12,2.04,-11.46,-98.54,-165.27,63.64,9.72,-0.86,2.32,-164.99,19.6,-34.82
9.55,1.61,-9.9,-101.03,-95.18,70.29,9.61,-0.5,2.5,-172.11,19.6,-39.23
9.04,1.32,-8.84,-102.09,-51.85,68.3,9.41,-0.12,2.78,-176.02,18.06,-41.19
8.38,1.39,-8.18,-110.88,-43.69,73.56,9.37,0.12,2.73,-179.16,17.64,-42.09
9.35,0.89,-7.03,-97.15,-30.44,83.0,9.09,0.02,3.0,-183.58,16.0,-43.11
12.31,2.41,-8.31,-94.12,-62.57,120.87,8.9,-0.3,3.71,-189.01,16.78,-46.39
10.57,4.0,-8.61,-154.1,-68.15,144.57,9.25,-0.42,2.9,-193.44,12.57,-49.28
7.3,3.41,-7.73,-188.39,-91.18,165.38,9.8,-1.07,3.68,-195.32,5.35,-50.95
6.12,2.87,-7.67,-147.31,-85.04,161.9,10.38,0.2,3.75,-193.66,-2.98,-53.05
5.5,3.25,-7.65,-124.51,-96.84,148.0,10.65,0.83,2.46,-188.37,-8.04,-51.02
5.31,3.53,-7.28,-106.91,-110.91,139.22,9.55,1.44,2.88,-176.68,-7.04,-45.95
5.1,3.5,-6.77,-95.08,-113.75,141.37,8.77,2.81,1.93,-163.62,-7.15,-41.11
4.96,3.52,-6.26,-94.17,-105.88,143.72,8.25,3.01,2.15,-147.46,-4.74,-33.15
4.99,3.47,-5.97,-102.39,-95.2,136.86,8.65,2.95,1.28,-131.05,-2.18,-25.12
4.74,3.2,-5.97,-119.4,-86.41,128.23,9.19,2.47,0.89,-109.08,3.14,-17.58
4.4,2.97,-6.38,-132.83,-88.08,114.44,9.39,2.14,0.64,-85.9,7.95,-8.65
4.32,2.55,-7.19,-134.02,-105.21,99.62,9.31,1.3,1.67,-72.37,6.08,-3.66
4.28,2.16,-7.74,-127.08,-130.55,89.63,9.27,0.76,0.96,-64.69,4.76,0.22
4.58,2.31,-8.7,-114.09,-149.34,84.38,9.04,-0.11,1.53,-65.92,5.24,1.16
5.39,2.21,-9.18,-101.02,-139.68,83.65,9.45,-0.87,2.1,-72.05,6.94,3.32
6.09,2.16,-9.13,-81.83,-98.87,76.24,10.06,-1.2,2.31,-78.78,10.36,7.04
6.38,2.06,-8.78,-59.25,-46.89,58.8,10.42,-0.49,2.11,-76.24,11.77,9.04
5.84,1.87,-8.13,-35.21,-12.52,40.6,9.64,0.83,1.28,-58.24,8.82,7.86
5.14,2.29,-7.8,-25.45,-8.51,28.57,8.97,2.77,0.86,-33.03,-0.42,4.69
4.7,2.56,-7.61,-35.02,-24.54,22.07,7.32,2.56,0.44,-9.64,-4.32,-1.24
5.34,2.06,-7.97,-51.85,-41.07,12.69,6.36,0.96,0.83,5.64,-3.57,-9.24
6.79,1.14,-9.53,-30.85,-40.03,15.7,6.95,-0.91,1.35,10.03,1.98,-12.5
9.02,0.53,-9.41,-19.11,-35.16,14.06,8.65,-2.3,1.04,8.37,9.72,-7.87
8.41,1.26,-9.35,-3.73,-21.11,18.15,9.75,-2.94,1.46,2.61,14.44,-1.95
7.49,1.66,-8.79,11.94,10.25,11.83,11.0,-2.61,1.21,-10.66,16.77,1.92
6.48,2.41,-8.41,16.82,36.45,4.6,11.66,-1.64,1.61,-20.48,17.38,2.44
5.87,2.86,-7.93,24.26,51.75,-1.99,11.37,0.05,1.13,-22.42,13.98,1.19
5.66,3.41,-7.29,38.31,58.26,-10.92,11.21,1.21,1.05,-14.6,7.73,-1.76
5.4,4.15,-6.98,36.21,51.66,-13.94,11.41,1.95,1.01,-8.0,1.91,-8.42
5.68,5.07,-6.96,12.37,40.21,-9.87,11.18,2.18,0.85,1.92,-2.42,-8.39
5.21,5.51,-7.67,-26.66,19.79,2.91,10.25,1.66,1.1,16.78,-9.41,-2.7
4.36,4.62,-7.79,-44.06,-17.58,10.82,10.29,1.14,0.69,25.29,-18.21,6.05
3.95,3.78,-7.59,-23.93,-48.35,4.28,10.62,0.75,0.3,30.41,-25.92,12.76
3.4,3.58,-6.91,1.15,-58.56,-18.53,10.29,0.81,-0.16,38.73,-29.66,15.25
2.93,3.41,-6.19,14.29,-57.38,-42.67,9.38,0.91,-0.77,49.04,-30.11,11.79
2.89,4.1,-6.01,13.32,-51.4,-68.99,8.71,1.97,-1.34,61.04,-24.81,13.31
3.48,4.94,-6.21,-6.15,-50.7,-96.32,8.55,2.34,-0.45,69.21,-23.46,19.13
5.19,4.85,-6.62,-14.25,-45.52,-119.31,8.67,1.7,0.08,83.24,-25.05,25.42
6.71,4.17,-7.18,-23.34,-41.5,-120.08,8.84,0.44,1.6,80.18,-29.41,28.51
7.06,4.23,-8.67,-43.01,-35.89,-102.66,8.96,-0.91,2.5,68.82,-37.47,29.4
6.73,3.45,-8.97,-39.97,-1.6,-98.31,10.51,-2.22,2.01,60.53,-38.7,28.6
7.3,3.22,-9.02,-11.98,38.44,-83.03,10.26,-2.9,2.0,58.4,-33.34,25.15
5.0,3.2,-9.16,12.26,81.08,-72.61,10.13,-2.63,1.54,56.73,-21.9,19.17
5.62,3.59,-10.84,19.74,103.07,-53.05,8.99,-1.11,1.62,66.61,-16.49,13.26
5.31,3.59,-11.25,31.09,93.66,-32.0,8.91,0.2,0.62,82.51,-2.85,11.32
6.82,4.15,-13.06,19.18,89.99,-33.59,8.93,1.29,0.66,95.66,0.54,10.3
8.54,3.24,-15.21,36.01,92.52,1.34,9.21,1.42,0.98,103.76,-3.74,7.27
11.0,2.55,-17.4,95.52,134.34,10.95,9.29,0.87,1.29,116.79,-10.92,4.93
12.37,2.12,-19.52,156.01,160.37,29.18,9.04,0.18,0.66,123.83,-8.36,5.44
13.52,0.88,-19.62,225.92,140.53,59.44,8.97,-0.43,0.67,128.69,-0.56,10.0
14.78,0.37,-19.62,250.13,129.15,82.12,8.87,-0.99,0.6,134.45,6.72,15.9
14.83,2.57,-19.62,250.13,137.03,96.17,8.93,-1.08,0.32,135.03,17.62,16.99
13.89,2.86,-17.51,250.13,123.96,132.08,9.12,-0.73,0.34,134.73,25.02,15.54
12.78,3.74,-16.42,250.13,92.34,164.89,9.38,-0.03,0.37,139.69,25.36,17.76
11.51,3.94,-14.82,250.13,56.79,178.61,9.55,0.23,1.38,149.34,24.43,21.89
11.32,2.75,-13.21,250.13,46.43,187.92,9.57,0.38,2.0,156.34,23.95,28.16
9.98,2.48,-12.34,250.13,55.08,203.89,9.71,0.51,2.63,161.9,20.69,34.71
7.93,1.01,-11.01,250.13,45.73,214.91,9.87,0.0,2.71,169.89,15.77,39.43
5.25,-0.09,-10.03,250.13,5.02,207.09,9.66,-0.28,2.58,176.85,13.72,41.79
5.16,-1.77,-9.07,250.13,-65.29,174.76,9.48,-0.19,3.0,181.15,15.73,44.51
3.98,-2.85,-5.96,250.13,-81.59,162.91,8.93,-0.23,3.44,184.37,16.82,48.11
3.49,-2.74,-3.56,250.13,-60.29,161.89,9.07,-0.22,1.91,185.83,15.71,50.42
3.15,-2.72,-1.08,250.13,-31.95,181.44,9.34,-0.64,2.59,186.59,11.11,53.15
1.81,-1.97,0.07,180.63,-4.64,207.48,9.69,-0.77,2.78,180.0,0.46,52.56
-0.8,0.43,-0.76,78.88,-34.4,226.31,9.71,-1.06,3.2,171.67,-5.6,48.54
-3.04,1.39,-1.58,-9.92,-148.09,244.68,8.94,-1.42,2.88,163.57,-7.76,41.22
-3.8,0.69,-1.69,-48.69,-250.14,241.69,8.87,-1.51,2.0,146.89,-3.08,34.12
-4.16,0.64,-0.19,-38.72,-250.14,209.2,9.32,-1.5,3.36,136.31,-3.1,25.63
-8.12,-0.0,3.15,14.44,-250.14,166.44,9.82,-1.18,2.85,122.79,-3.09,18.34
-13.12,2.4,6.25,105.54,-221.14,102.8,9.59,-1.47,1.67,103.49,-0.17,11.96
-15.86,8.98,9.7,-12.86,-143.67,-66.72,9.01,-2.44,1.82,87.92,5.16,9.4
-16.22,9.66,7.97,-250.14,-72.37,-250.14,8.56,-2.98,1.84,76.0,9.19,5.64
-13.39,11.53,4.68,-250.14,-101.56,-250.14,8.56,-2.68,1.73,67.74,12.21,6.39
-1.31,16.63,1.46,-226.79,-55.02,-250.14,9.34,-1.31,1.64,59.81,16.34,5.19
10.46,19.62,-5.76,-250.14,-123.68,-250.14,10.09,0.1,1.9,55.27,20.28,1.38
19.62,19.62,-10.84,-197.32,-102.48,-250.14,10.34,1.01,2.25,57.64,19.11,-3.95
19.62,19.62,-10.52,-250.14,-22.0,-250.14,10.27,1.73,3.29,67.12,12.0,-7.52
19.62,16.6,-19.62,-250.14,59.12,22.16,10.16,1.53,3.11,76.85,0.73,-11.45
19.62,-6.84,-19.62,-170.02,1.35,42.27,8.69,-0.4,2.21,62.29,-6.33,-10.0
19.62,-6.18,-18.33,250.13,-103.38,47.63,7.59,-1.91,1.89,41.6,-11.73,-0.71
19.62,2.98,-14.73,250.13,12.85,109.68,7.73,-1.89,2.72,33.45,-15.02,13.05
19.62,6.4,-10.4,250.13,248.98,215.85,9.2,-1.31,1.9,27.03,-12.24,23.07
18.82,4.16,-6.08,158.56,250.13,250.13,10.7,0.1,1.55,18.74,-8.1,23.28
10.01,1.46,-3.65,122.85,250.13,250.13,10.4,1.3,1.92,14.17,-6.18,18.74
5.54,-0.94,-1.52,125.31,75.6,250.13,9.43,1.46,1.64,12.15,-6.66,8.1
4.52,-1.6,-0.48,130.95,-67.79,250.13,8.89,1.19,1.32,12.94,-5.27,0.4
5.6,-2.15,0.86,141.92,-113.5,250.13,8.83,0.41,1.11,14.86,-5.54,-1.47
6.27,-1.52,1.56,149.31,-70.82,242.85,8.96,-0.34,1.17,16.26,-5.76,0.51
5.62,-0.6,2.47,146.62,12.89,231.43,8.96,-0.46,1.28,14.76,-2.96,2.45
3.59,0.17,3.37,113.17,108.56,232.73,8.76,-0.16,1.41,10.58,-0.83,0.73
0.41,0.58,2.83,82.46,139.33,240.64,9.35,0.06,1.32,6.02,-0.18,-2.42
-2.75,0.32,3.36,54.6,117.92,250.13,10.6,-0.45,1.54,-0.55,-2.76,-4.21
-6.31,-1.03,5.99,53.25,89.03,250.13,11.86,-1.73,1.3,-11.1,-6.73,-4.58
-15.5,-1.16,9.48,64.18,52.42,250.13,11.74,-2.91,0.8,-30.62,-10.04,-3.76
-19.62,2.94,13.24,-0.6,-111.98,182.11,10.33,-3.68,0.43,-55.11,-12.8,-1.64
-19.62,6.89,17.68,-202.71,-176.18,-32.18,9.34,-4.03,0.45,-82.69,-14.43,-3.63
-19.62,7.3,15.48,-234.99,-74.69,-250.14,8.84,-3.36,1.16,-103.89,-16.6,-10.01
-14.03,17.12,8.33,-225.8,-35.81,-250.14,9.11,-2.22,0.67,-120.6,-17.76,-17.39
-8.04,19.62,2.13,-211.94,-128.14,-250.14,9.8,-1.42,1.6,-126.71,-16.43,-20.85
-0.5,19.62,-9.98,-250.14,-250.14,-250.14,10.49,-0.33,2.34,-129.02,-14.61,-23.24
19.62,19.62,-13.96,-250.14,-205.42,-250.14,10.71,0.67,2.64,-124.34,-14.83,-28.52
19.62,19.62,-14.5,-250.14,223.11,-246.35,10.26,1.29,2.64,-110.72,-18.92,-36.28
19.62,8.43,-11.17,-118.69,250.13,-144.79,9.43,1.03,2.13,-103.21,-24.53,-42.54
17.25,10.31,-4.64,124.53,250.13,-130.45,8.9,0.67,1.94,-104.15,-30.8,-40.19
14.41,13.7,-3.12,158.15,250.13,-131.51,7.71,0.58,2.14,-92.31,-37.02,-24.15
9.22,11.49,-0.63,76.13,106.93,-160.9,7.57,0.55,1.97,-87.75,-36.09,-7.04
8.4,8.76,-1.51,-29.48,-148.47,-143.63,8.51,1.19,1.5,-96.66,-21.6,0.5
12.06,9.9,-4.96,-153.64,-250.14,-93.52,8.79,1.04,1.34,-104.63,-9.38,2.93
19.42,7.65,-6.95,-250.14,-250.14,-49.49,9.48,1.12,0.79,-107.22,-0.79,0.63
19.62,7.53,-11.89,-250.14,-250.14,-20.05,10.39,0.82,0.65,-115.66,0.81,-5.44
19.62,8.84,-14.22,-250.14,-122.29,7.61,10.06,0.57,0.66,-122.66,0.56,-9.32
16.13,4.27,-13.04,-250.14,-115.24,3.49,8.67,-0.07,0.92,-119.6,2.87,-6.37
13.86,1.46,-13.27,-250.14,-209.21,-6.5,8.36,-0.32,1.25,-118.5,9.23,-3.5
13.34,3.45,-15.3,-231.7,-250.14,8.15,9.08,-0.56,1.17,-122.46,12.85,-6.05
13.02,2.8,-15.91,-206.56,-250.14,58.58,9.59,-0.59,1.33,-128.78,16.8,-11.66
12.47,1.37,-13.76,-164.17,-250.14,91.6,9.5,-0.45,1.64,-137.24,23.12,-17.17
11.23,0.65,-11.23,-136.25,-219.92,76.05,9.21,-0.29,2.1,-146.69,26.81,-25.9
9.67,0.67,-10.48,-130.92,-156.4,62.05,9.08,-0.44,2.29,-158.56,28.34,-32.74
8.52,0.62,-10.46,-137.86,-127.5,65.44,9.19,-0.49,2.45,-165.88,27.27,-37.3
8.02,0.79,-10.19,-139.61,-122.03,80.52,9.39,-0.56,2.74,-169.63,25.99,-41.24
12.22,-3.22,-7.62,-33.69,-59.16,126.79,9.4,-0.25,2.53,-174.03,24.73,-44.94
15.45,1.85,-8.21,-105.5,-73.63,135.24,9.28,0.15,2.83,-176.21,20.11,-48.24
9.59,2.49,-8.27,-135.17,-66.75,138.53,9.39,0.3,2.15,-172.95,6.57,-52.85
5.48,2.19,-7.63,-188.6,-92.21,144.21,9.59,0.15,2.57,-174.69,0.47,-53.23
4.19,1.14,-6.93,-136.24,-90.61,159.41,9.51,0.29,3.02,-175.14,-1.42,-51.89
3.69,2.5,-7.56,-125.37,-88.66,146.29,10.31,0.8,2.19,-168.2,-5.16,-53.92
4.26,3.3,-7.77,-106.56,-79.55,126.92,10.83,1.65,2.36,-160.79,-7.98,-51.21
4.79,3.97,-7.98,-105.5,-56.15,116.09,10.01,1.73,2.35,-149.98,-10.6,-41.17
5.21,4.22,-8.1,-114.4,-33.55,115.34,9.43,1.89,2.21,-137.87,-15.76,-27.51
4.63,3.59,-7.61,-115.92,-22.18,115.19,9.23,2.6,1.93,-120.19,-18.5,-14.22
3.82,3.04,-7.51,-113.07,-39.31,109.21,8.96,2.89,1.11,-98.58,-14.92,-7.92
3.86,2.52,-7.91,-109.19,-74.74,93.34,8.69,2.66,-1.05,-84.06,-9.18,-3.21
4.3,1.76,-8.29,-105.56,-107.35,72.75,8.33,1.62,-0.05,-65.92,-1.05,1.29
5.25,1.45,-8.78,-92.89,-119.84,58.61,9.01,1.21,-0.1,-53.02,3.82,7.56
6.03,1.22,-8.83,-75.18,-111.61,45.75,9.7,1.01,-0.26,-46.56,4.89,9.03
6.93,1.31,-9.08,-58.67,-87.04,36.6,9.84,0.23,0.44,-45.17,2.55,5.61
7.99,1.54,-9.3,-15.92,-55.56,25.11,9.98,-1.02,1.29,-48.07,5.08,3.98
9.25,1.82,-9.17,-9.34,-22.16,19.15,10.08,-1.57,1.6,-58.44,10.81,8.3
9.25,2.38,-8.46,-7.17,5.23,24.02,9.75,-1.0,2.22,-65.55,12.02,15.82
7.84,2.45,-7.17,-8.97,22.19,38.6,9.15,-0.11,1.53,-64.35,10.59,18.83
5.68,2.35,-6.11,-4.42,16.85,49.31,8.16,-0.51,0.9,-51.24,3.11,11.21
4.47,2.45,-5.95,1.99,-3.74,42.89,7.68,1.85,1.11,-28.69,2.66,6.97
4.56,2.37,-6.31,-11.31,-28.87,26.12,7.65,1.83,0.22,-17.92,5.32,-0.24
5.47,2.13,-6.78,-24.17,-38.41,11.05,8.15,0.22,0.96,-11.06,12.85,-9.15
6.64,2.19,-7.51,-30.02,-24.4,1.89,9.37,-1.52,1.65,-7.76,21.34,-8.97
7.86,2.62,-8.36,-15.64,4.94,-2.69,11.58,-2.04,2.01,-10.3,23.95,-2.71
8.25,3.01,-8.9,-3.55,33.08,-5.04,13.21,-1.54,1.26,-16.19,20.98,-5.11
8.23,3.06,-8.63,5.5,51.17,0.66,10.89,-0.67,1.3,-21.95,14.79,-6.43
7.55,2.87,-7.78,20.76,59.6,9.59,9.73,0.23,1.18,-18.44,7.23,-0.07
6.57,2.79,-6.92,26.4,53.61,12.39,9.61,0.85,1.44,-14.88,0.72,4.87
6.17,3.11,-6.73,20.55,37.92,10.02,9.89,0.87,1.21,-13.03,-1.94,5.2
6.32,3.2,-6.51,7.11,19.34,7.34,9.98,0.63,0.8,-10.9,-4.2,4.06
6.43,3.11,-6.57,-2.06,6.04,9.81,9.77,0.57,0.95,-6.81,-5.63,3.99
6.43,2.93,-6.65,-1.68,-4.14,13.06,9.97,0.53,0.8,-0.59,-9.62,4.23
6.23,2.78,-6.49,8.91,-10.67,8.72,10.13,0.57,0.74,5.2,-14.37,4.98
6.02,2.86,-6.3,16.13,-12.62,-0.55,10.04,0.88,0.51,12.76,-22.11,6.24
5.67,2.77,-5.97,17.24,-11.91,-9.33,9.42,1.07,0.1,22.91,-31.07,5.44
5.38,2.53,-5.77,13.96,-9.27,-17.85,8.63,1.37,-0.63,36.5,-37.54,4.96
5.01,2.3,-5.62,11.64,-8.85,-27.59,8.21,1.46,-0.51,54.69,-39.42,1.99
5.01,2.45,-6.12,4.88,-11.53,-41.17,8.38,0.87,0.46,65.94,-28.45,4.47
5.64,2.68,-6.94,-3.84,-14.65,-56.02,8.88,0.87,0.06,71.12,-20.01,9.76
6.82,2.79,-7.93,-7.98,-8.6,-64.0,10.29,0.21,0.49,74.11,-11.03,13.97
8.14,3.16,-8.97,-6.47,10.3,-62.24,10.9,-0.31,1.41,64.81,-9.72,15.94
8.68,3.2,-9.45,14.35,34.58,-54.31,10.99,-0.77,1.3,52.24,-9.05,17.58
8.5,2.88,-9.63,46.48,73.5,-56.79,10.1,-0.67,1.49,45.52,-9.11,17.8
7.87,3.07,-9.11,77.76,99.34,-62.96,9.07,-0.36,0.46,55.24,-5.35,16.69
7.28,3.41,-8.87,91.13,105.9,-67.58,8.12,0.08,1.41,60.69,-4.08,12.5
6.41,3.21,-8.32,87.09,101.4,-63.57,7.99,0.49,1.19,68.02,-3.48,7.16
5.87,2.82,-7.77,90.4,93.03,-63.4,8.11,0.97,1.2,77.69,-5.23,4.48
5.46,2.19,-6.83,107.46,95.88,-74.4,8.5,0.62,1.71,91.12,-2.79,7.86
4.85,1.55,-6.27,122.89,102.75,-91.86,9.23,0.31,1.4,108.24,1.95,13.29
4.16,0.91,-6.63,118.44,92.87,-106.44,10.36,0.35,0.68,124.76,3.29,21.1
4.21,0.48,-7.54,112.18,67.44,-116.71,10.32,0.11,1.97,144.08,2.34,25.21
5.59,-0.32,-8.75,110.4,45.46,-130.05,9.83,0.2,1.57,154.34,1.12,22.21
8.24,-0.7,-11.25,123.22,44.14,-134.13,9.72,0.4,1.31,161.55,-0.16,19.93
11.24,-0.35,-14.23,158.95,56.5,-114.54,10.04,0.42,1.59,168.65,-3.45,23.12
15.99,0.9,-16.56,211.05,86.65,-71.37,9.73,0.17,1.77,171.5,-5.89,26.89
18.19,0.57,-17.64,250.13,141.32,-16.89,9.22,-0.32,1.37,174.09,-1.28,27.63
17.79,0.1,-17.56,250.13,154.58,26.02,9.06,-0.43,1.68,174.31,3.3,29.6
18.54,0.4,-16.19,250.13,132.08,63.54,9.51,-0.49,2.09,176.31,8.04,30.42
19.62,0.98,-14.53,250.13,107.6,117.98,9.75,-0.43,2.24,178.05,11.28,32.19
18.15,0.23,-12.49,250.13,84.11,160.6,10.12,-0.34,2.11,179.24,14.92,35.95
16.93,-0.63,-10.81,250.13,65.44,185.88,10.42,-0.3,2.13,178.04,17.38,41.21
16.61,-0.47,-9.38,250.13,47.34,206.16,9.96,-0.43,2.11,173.84,16.75,43.71
16.73,-1.56,-9.24,250.13,57.8,238.74,8.95,-0.53,2.11,171.31,13.78,46.79
15.92,-0.59,-9.5,250.13,84.44,250.13,8.24,-0.25,1.67,172.13,10.03,54.47
12.7,-0.09,-8.87,250.13,63.88,250.13,8.61,-0.09,1.92,169.76,1.92,64.15
8.69,-1.01,-7.62,237.54,13.69,250.13,9.43,0.09,3.12,170.0,-4.57,68.79
6.26,-1.85,-6.29,246.84,-46.18,250.13,9.27,0.15,3.84,166.33,-8.78,64.56
6.22,-1.06,-3.48,241.71,-53.21,247.78,9.0,-0.19,4.19,163.26,-9.31,55.48
5.75,0.65,-2.95,163.65,-35.79,234.31,9.08,-0.64,4.28,155.53,-7.68,42.15
4.69,0.54,-2.4,81.69,-31.72,244.65,9.88,-1.15,3.7,148.52,-5.37,33.27
2.57,0.8,-2.34,45.94,-49.92,250.13,10.37,-1.35,3.06,143.53,-5.58,28.0
1.22,1.35,-1.21,31.33,-73.95,250.13,10.34,-1.35,2.84,134.86,-5.76,24.74
-0.5,2.31,-0.05,18.72,-103.8,250.13,9.62,-1.18,2.22,122.44,-4.64,20.79
-3.29,2.43,1.05,6.6,-138.95,250.13,9.36,-1.41,2.22,112.96,-2.09,14.93
-8.09,0.85,3.76,27.97,-183.34,230.67,8.68,-1.76,1.96,102.75,-0.67,9.06
-13.34,1.41,6.17,46.89,-204.63,203.94,7.64,-2.02,1.49,92.4,-0.97,6.41
-18.56,3.32,11.24,-0.48,-186.92,123.6,7.37,-2.28,0.99,76.26,4.69,5.48
-19.62,6.84,13.49,-100.25,-135.9,-73.2,7.7,-2.87,0.35,53.19,12.26,5.3
-19.62,8.66,12.12,-237.87,-72.67,-250.14,8.35,-2.51,0.74,43.48,13.19,7.73
-13.42,15.2,7.21,-244.58,-103.79,-250.14,8.74,-1.8,1.18,34.99,15.55,7.07
-6.18,19.62,1.44,-250.14,-136.94,-250.14,9.09,-1.1,1.38,26.02,20.53,1.95
4.42,19.62,-5.43,-250.14,-250.07,-250.14,9.67,-0.23,1.66,20.91,27.29,-6.27
19.62,19.62,-15.84,-250.14,-220.98,-250.14,9.92,0.75,2.22,24.56,31.11,-16.11
19.62,19.62,-19.46,-250.14,120.51,-250.14,10.0,1.31,2.32,28.56,30.83,-27.08
19.62,13.39,-19.62,-250.14,250.13,-83.09,10.3,0.93,2.97,36.86,18.82,-32.66
19.62,-3.18,-19.62,-61.79,-14.64,19.09,9.29,-1.13,2.46,36.53,-1.92,-25.76
